2013-01-11T18:32:40.166+0900: 428.662: [GC 428.662: [ParNew: 334059K->2250K(368640K), 0.0010170 secs] 334311K->2503K(1187840K), 0.0010530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:40.372+0900: 428.868: [GC 428.868: [ParNew: 329352K->4622K(368640K), 0.0020530 secs] 329605K->4875K(1187840K), 0.0021020 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:40.629+0900: 429.125: [GC 429.125: [ParNew: 328340K->6123K(368640K), 0.0025020 secs] 328593K->6376K(1187840K), 0.0025530 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:40.906+0900: 429.402: [GC 429.402: [ParNew: 329181K->7321K(368640K), 0.0029370 secs] 329434K->7574K(1187840K), 0.0029650 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:41.184+0900: 429.680: [GC 429.680: [ParNew: 328443K->8329K(368640K), 0.0035450 secs] 328696K->8604K(1187840K), 0.0035710 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:46.425+0900: 434.921: [GC 434.921: [ParNew: 335454K->11491K(368640K), 0.0056890 secs] 335729K->11765K(1187840K), 0.0057490 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
2013-01-11T18:32:46.643+0900: 435.139: [GC 435.139: [ParNew: 336445K->13640K(368640K), 0.0069160 secs] 336719K->13914K(1187840K), 0.0069790 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:46.910+0900: 435.406: [GC 435.406: [ParNew: 338376K->15089K(368640K), 0.0068820 secs] 338650K->15364K(1187840K), 0.0069430 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:47.193+0900: 435.689: [GC 435.689: [ParNew: 339150K->16262K(368640K), 0.0069230 secs] 339424K->16536K(1187840K), 0.0069900 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:47.485+0900: 435.981: [GC 435.981: [ParNew: 343325K->8479K(368640K), 0.0083290 secs] 343600K->17564K(1187840K), 0.0083860 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:52.714+0900: 441.210: [GC 441.210: [ParNew: 333115K->11913K(368640K), 0.0046970 secs] 342200K->20999K(1187840K), 0.0047570 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:52.940+0900: 441.436: [GC 441.436: [ParNew: 336664K->13888K(368640K), 0.0049360 secs] 345749K->22973K(1187840K), 0.0049930 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:53.209+0900: 441.705: [GC 441.705: [ParNew: 340150K->15289K(368640K), 0.0057580 secs] 349236K->24374K(1187840K), 0.0058180 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:53.494+0900: 441.990: [GC 441.990: [ParNew: 341117K->16437K(368640K), 0.0071060 secs] 350202K->25522K(1187840K), 0.0071660 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:53.781+0900: 442.277: [GC 442.277: [ParNew: 342230K->8627K(368640K), 0.0081120 secs] 351315K->26523K(1187840K), 0.0081750 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:58.996+0900: 447.492: [GC 447.492: [ParNew: 334393K->12290K(368640K), 0.0043810 secs] 352289K->30186K(1187840K), 0.0044370 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:59.235+0900: 447.731: [GC 447.731: [ParNew: 339548K->14138K(368640K), 0.0052250 secs] 357444K->32034K(1187840K), 0.0052820 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:32:59.509+0900: 448.005: [GC 448.005: [ParNew: 341253K->15487K(368640K), 0.0058040 secs] 359149K->33383K(1187840K), 0.0058550 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:32:59.796+0900: 448.292: [GC 448.292: [ParNew: 342858K->16612K(368640K), 0.0068880 secs] 360754K->34508K(1187840K), 0.0069200 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:00.082+0900: 448.578: [GC 448.578: [ParNew: 340583K->8779K(368640K), 0.0084490 secs] 358479K->35486K(1187840K), 0.0084990 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:05.285+0900: 453.781: [GC 453.781: [ParNew: 333172K->12640K(368640K), 0.0044950 secs] 359879K->39347K(1187840K), 0.0045470 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:05.531+0900: 454.027: [GC 454.027: [ParNew: 337173K->14362K(368640K), 0.0052060 secs] 363879K->41069K(1187840K), 0.0052560 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:05.806+0900: 454.301: [GC 454.301: [ParNew: 339715K->15662K(368640K), 0.0056960 secs] 366422K->42369K(1187840K), 0.0057460 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:06.094+0900: 454.590: [GC 454.590: [ParNew: 342808K->16762K(368640K), 0.0069750 secs] 369515K->43468K(1187840K), 0.0070300 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:11.380+0900: 459.876: [GC 459.876: [ParNew: 343801K->1100K(368640K), 0.0057810 secs] 370507K->36597K(1187840K), 0.0058330 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
2013-01-11T18:33:11.575+0900: 460.071: [GC 460.071: [ParNew: 326035K->4174K(368640K), 0.0018220 secs] 361532K->39671K(1187840K), 0.0018450 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:11.824+0900: 460.320: [GC 460.320: [ParNew: 329039K->5798K(368640K), 0.0023480 secs] 364536K->41295K(1187840K), 0.0023980 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:12.095+0900: 460.591: [GC 460.591: [ParNew: 327055K->7050K(368640K), 0.0030060 secs] 362552K->42547K(1187840K), 0.0030300 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:12.379+0900: 460.875: [GC 460.875: [ParNew: 332945K->8104K(368640K), 0.0031460 secs] 368442K->43623K(1187840K), 0.0031960 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:17.647+0900: 466.143: [GC 466.143: [ParNew: 335731K->10691K(368640K), 0.0039880 secs] 371250K->46209K(1187840K), 0.0040410 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:17.849+0900: 466.345: [GC 466.345: [ParNew: 335419K->13238K(368640K), 0.0047640 secs] 370938K->48756K(1187840K), 0.0048190 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:18.107+0900: 466.603: [GC 466.603: [ParNew: 338333K->14789K(368640K), 0.0055440 secs] 373852K->50308K(1187840K), 0.0056010 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:18.387+0900: 466.883: [GC 466.883: [ParNew: 339031K->16014K(368640K), 0.0057420 secs] 374550K->51532K(1187840K), 0.0058110 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:18.675+0900: 467.171: [GC 467.171: [ParNew: 341032K->8252K(368640K), 0.0081020 secs] 376551K->52582K(1187840K), 0.0081810 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:23.929+0900: 472.424: [GC 472.425: [ParNew: 335017K->11241K(368640K), 0.0046650 secs] 379347K->55570K(1187840K), 0.0047260 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:24.141+0900: 472.637: [GC 472.637: [ParNew: 338295K->13515K(368640K), 0.0050120 secs] 382624K->57844K(1187840K), 0.0050800 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:24.403+0900: 472.899: [GC 472.899: [ParNew: 337176K->14989K(368640K), 0.0055200 secs] 381505K->59319K(1187840K), 0.0055810 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:24.684+0900: 473.180: [GC 473.180: [ParNew: 341732K->16189K(368640K), 0.0059410 secs] 386061K->60518K(1187840K), 0.0060020 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:24.973+0900: 473.469: [GC 473.469: [ParNew: 340200K->8402K(368640K), 0.0085660 secs] 384530K->61542K(1187840K), 0.0086240 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:30.209+0900: 478.705: [GC 478.705: [ParNew: 334630K->11714K(368640K), 0.0049220 secs] 387770K->64854K(1187840K), 0.0049830 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:30.430+0900: 478.926: [GC 478.926: [ParNew: 335751K->13763K(368640K), 0.0052630 secs] 388891K->66903K(1187840K), 0.0053180 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:30.696+0900: 479.192: [GC 479.192: [ParNew: 339401K->15187K(368640K), 0.0057150 secs] 392541K->68327K(1187840K), 0.0057710 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:30.977+0900: 479.473: [GC 479.473: [ParNew: 336450K->16339K(368640K), 0.0070730 secs] 389590K->69479K(1187840K), 0.0071340 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:31.263+0900: 479.759: [GC 479.759: [ParNew: 337981K->8527K(368640K), 0.0083840 secs] 391121K->70478K(1187840K), 0.0084380 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
2013-01-11T18:33:36.519+0900: 485.015: [GC 485.015: [ParNew: 336207K->12065K(368640K), 0.0053430 secs] 398158K->74016K(1187840K), 0.0054060 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:36.752+0900: 485.248: [GC 485.248: [ParNew: 338236K->13988K(368640K), 0.0057580 secs] 400187K->75938K(1187840K), 0.0057910 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:37.023+0900: 485.519: [GC 485.519: [ParNew: 339410K->15360K(368640K), 0.0059070 secs] 401361K->77311K(1187840K), 0.0059680 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:37.302+0900: 485.798: [GC 485.798: [ParNew: 337071K->16487K(368640K), 0.0071040 secs] 399022K->78437K(1187840K), 0.0071750 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:37.594+0900: 486.090: [GC 486.090: [ParNew: 344142K->8677K(368640K), 0.0084900 secs] 406092K->79439K(1187840K), 0.0085440 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:42.806+0900: 491.302: [GC 491.302: [ParNew: 334731K->12415K(368640K), 0.0050560 secs] 405492K->83177K(1187840K), 0.0051110 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:43.046+0900: 491.542: [GC 491.542: [ParNew: 337890K->14215K(368640K), 0.0052180 secs] 408652K->84976K(1187840K), 0.0052670 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:43.318+0900: 491.814: [GC 491.814: [ParNew: 338654K->15537K(368640K), 0.0057880 secs] 409415K->86299K(1187840K), 0.0058370 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:43.598+0900: 492.094: [GC 492.094: [ParNew: 337351K->16639K(368640K), 0.0071280 secs] 408112K->87400K(1187840K), 0.0071870 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:43.885+0900: 492.381: [GC 492.381: [ParNew: 341813K->8802K(368640K), 0.0091560 secs] 412575K->88374K(1187840K), 0.0091810 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:44.173+0900: 492.669: [GC 492.669: [ParNew: 332629K->9675K(368640K), 0.0037090 secs] 412202K->89247K(1187840K), 0.0037560 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:49.380+0900: 497.876: [GC 497.876: [ParNew: 336255K->13415K(368640K), 0.0053000 secs] 415827K->92987K(1187840K), 0.0053540 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:49.622+0900: 498.118: [GC 498.118: [ParNew: 340610K->15216K(368640K), 0.0058090 secs] 420182K->94788K(1187840K), 0.0058680 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:49.895+0900: 498.391: [GC 498.391: [ParNew: 340977K->16539K(368640K), 0.0071050 secs] 420549K->96111K(1187840K), 0.0071640 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:50.178+0900: 498.674: [GC 498.674: [ParNew: 339450K->17638K(368640K), 0.0071280 secs] 419022K->97210K(1187840K), 0.0071990 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:50.465+0900: 498.961: [GC 498.961: [ParNew: 343736K->8829K(368640K), 0.0089930 secs] 423308K->98189K(1187840K), 0.0090480 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:50.757+0900: 499.253: [GC 499.253: [ParNew: 333480K->9702K(368640K), 0.0037640 secs] 422840K->99061K(1187840K), 0.0038170 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:55.962+0900: 504.457: [GC 504.458: [ParNew: 333857K->13467K(368640K), 0.0051180 secs] 423217K->102826K(1187840K), 0.0051630 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:56.205+0900: 504.701: [GC 504.701: [ParNew: 338724K->15241K(368640K), 0.0056010 secs] 428084K->104601K(1187840K), 0.0056500 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:56.482+0900: 504.978: [GC 504.978: [ParNew: 342255K->16566K(368640K), 0.0071500 secs] 431614K->105925K(1187840K), 0.0072120 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:56.768+0900: 505.264: [GC 505.264: [ParNew: 340520K->17665K(368640K), 0.0072560 secs] 429880K->107025K(1187840K), 0.0073230 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:33:57.060+0900: 505.556: [GC 505.556: [ParNew: 344491K->8852K(368640K), 0.0094270 secs] 433851K->107999K(1187840K), 0.0094830 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:33:57.351+0900: 505.847: [GC 505.847: [ParNew: 334970K->9727K(368640K), 0.0038650 secs] 434117K->108874K(1187840K), 0.0039140 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:02.555+0900: 511.051: [GC 511.051: [ParNew: 335232K->13542K(368640K), 0.0051310 secs] 434379K->112689K(1187840K), 0.0051780 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:02.799+0900: 511.295: [GC 511.295: [ParNew: 338484K->15291K(368640K), 0.0054130 secs] 437631K->114438K(1187840K), 0.0054660 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:03.070+0900: 511.566: [GC 511.566: [ParNew: 338150K->16589K(368640K), 0.0061140 secs] 437297K->115736K(1187840K), 0.0061630 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:03.356+0900: 511.852: [GC 511.852: [ParNew: 341606K->17690K(368640K), 0.0072010 secs] 440753K->116837K(1187840K), 0.0072710 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:03.641+0900: 512.137: [GC 512.137: [ParNew: 336645K->8850K(368640K), 0.0092930 secs] 435792K->117784K(1187840K), 0.0093640 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:03.932+0900: 512.428: [GC 512.428: [ParNew: 334769K->9727K(368640K), 0.0039010 secs] 443704K->118661K(1187840K), 0.0039510 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:09.133+0900: 517.629: [GC 517.629: [ParNew: 335227K->13542K(368640K), 0.0053590 secs] 444161K->122476K(1187840K), 0.0054230 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:09.376+0900: 517.872: [GC 517.872: [ParNew: 338484K->15291K(368640K), 0.0057330 secs] 447419K->124225K(1187840K), 0.0057960 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:09.648+0900: 518.144: [GC 518.144: [ParNew: 338150K->16591K(368640K), 0.0062020 secs] 447084K->125525K(1187840K), 0.0062610 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:09.933+0900: 518.429: [GC 518.429: [ParNew: 341608K->17688K(368640K), 0.0073420 secs] 450542K->126622K(1187840K), 0.0074020 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:10.219+0900: 518.715: [GC 518.715: [ParNew: 336643K->8852K(368640K), 0.0094710 secs] 445577K->127574K(1187840K), 0.0095060 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:10.509+0900: 519.005: [GC 519.005: [ParNew: 334771K->9727K(368640K), 0.0038800 secs] 453493K->128448K(1187840K), 0.0039160 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:15.711+0900: 524.207: [GC 524.207: [ParNew: 335227K->13540K(368640K), 0.0052780 secs] 453949K->132261K(1187840K), 0.0053480 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
2013-01-11T18:34:15.955+0900: 524.451: [GC 524.451: [ParNew: 338482K->15289K(368640K), 0.0058590 secs] 457204K->134011K(1187840K), 0.0059170 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:16.226+0900: 524.722: [GC 524.722: [ParNew: 338148K->16591K(368640K), 0.0072740 secs] 456870K->135312K(1187840K), 0.0073370 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:16.514+0900: 525.010: [GC 525.010: [ParNew: 341608K->17690K(368640K), 0.0073110 secs] 460329K->136412K(1187840K), 0.0073940 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:16.800+0900: 525.296: [GC 525.296: [ParNew: 336645K->8852K(368640K), 0.0091190 secs] 455366K->137361K(1187840K), 0.0091800 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
2013-01-11T18:34:17.090+0900: 525.585: [GC 525.585: [ParNew: 334771K->9727K(368640K), 0.0038870 secs] 463280K->138236K(1187840K), 0.0039340 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:22.290+0900: 530.786: [GC 530.786: [ParNew: 335227K->13542K(368640K), 0.0053000 secs] 463736K->142051K(1187840K), 0.0053530 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:22.533+0900: 531.029: [GC 531.029: [ParNew: 338484K->15291K(368640K), 0.0057720 secs] 466993K->143800K(1187840K), 0.0058320 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:22.805+0900: 531.301: [GC 531.301: [ParNew: 338150K->16591K(368640K), 0.0072930 secs] 466659K->145099K(1187840K), 0.0073580 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:23.092+0900: 531.588: [GC 531.588: [ParNew: 341608K->17688K(368640K), 0.0072470 secs] 470117K->146197K(1187840K), 0.0073100 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:23.378+0900: 531.874: [GC 531.874: [ParNew: 336643K->8850K(368640K), 0.0093660 secs] 465152K->147146K(1187840K), 0.0094180 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:23.667+0900: 532.163: [GC 532.163: [ParNew: 334769K->9729K(368640K), 0.0040000 secs] 473066K->148025K(1187840K), 0.0040500 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:28.870+0900: 537.366: [GC 537.366: [ParNew: 335229K->13542K(368640K), 0.0052950 secs] 473525K->151838K(1187840K), 0.0053430 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:29.114+0900: 537.610: [GC 537.610: [ParNew: 338484K->15291K(368640K), 0.0057850 secs] 476781K->153587K(1187840K), 0.0058340 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:29.386+0900: 537.882: [GC 537.882: [ParNew: 338150K->16589K(368640K), 0.0061110 secs] 476446K->154885K(1187840K), 0.0061600 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:29.672+0900: 538.168: [GC 538.168: [ParNew: 341606K->17690K(368640K), 0.0073340 secs] 479902K->155986K(1187840K), 0.0073890 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:29.958+0900: 538.454: [GC 538.454: [ParNew: 336645K->8852K(368640K), 0.0093310 secs] 474941K->156936K(1187840K), 0.0093810 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:30.249+0900: 538.745: [GC 538.745: [ParNew: 334771K->9727K(368640K), 0.0039180 secs] 482855K->157810K(1187840K), 0.0039680 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:35.451+0900: 543.947: [GC 543.947: [ParNew: 335227K->13542K(368640K), 0.0052220 secs] 483311K->161625K(1187840K), 0.0052780 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:35.694+0900: 544.190: [GC 544.190: [ParNew: 338484K->15291K(368640K), 0.0058560 secs] 486568K->163375K(1187840K), 0.0059160 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:35.967+0900: 544.463: [GC 544.463: [ParNew: 338150K->16591K(368640K), 0.0074820 secs] 486234K->164674K(1187840K), 0.0075490 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:36.254+0900: 544.750: [GC 544.750: [ParNew: 341608K->17690K(368640K), 0.0073890 secs] 489691K->165774K(1187840K), 0.0074660 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:36.540+0900: 545.036: [GC 545.036: [ParNew: 336645K->8852K(368640K), 0.0095040 secs] 484728K->166723K(1187840K), 0.0095770 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:36.831+0900: 545.327: [GC 545.327: [ParNew: 334771K->9729K(368640K), 0.0039860 secs] 492642K->167600K(1187840K), 0.0040220 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:42.043+0900: 550.539: [GC 550.539: [ParNew: 335229K->13542K(368640K), 0.0057060 secs] 493100K->171413K(1187840K), 0.0057680 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:42.287+0900: 550.783: [GC 550.783: [ParNew: 338484K->15291K(368640K), 0.0061330 secs] 496355K->173162K(1187840K), 0.0061910 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:42.559+0900: 551.055: [GC 551.055: [ParNew: 338150K->16591K(368640K), 0.0062230 secs] 496021K->174461K(1187840K), 0.0062830 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2013-01-11T18:34:42.845+0900: 551.341: [GC 551.341: [ParNew: 341608K->17690K(368640K), 0.0073750 secs] 499479K->175561K(1187840K), 0.0074410 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:43.130+0900: 551.626: [GC 551.626: [ParNew: 336645K->8852K(368640K), 0.0092750 secs] 494516K->176510K(1187840K), 0.0093370 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2013-01-11T18:34:43.420+0900: 551.916: [GC 551.916: [ParNew: 334771K->9727K(368640K), 0.0039800 secs] 502430K->177385K(1187840K), 0.0040150 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
Heap
 par new generation   total 368640K, used 55714K [0x00000000aaa00000, 0x00000000c3a00000, 0x00000000c3a00000)
  eden space 327680K,  14% used [0x00000000aaa00000, 0x00000000ad6e8d78, 0x00000000bea00000)
  from space 40960K,  23% used [0x00000000bea00000, 0x00000000bf37fd10, 0x00000000c1200000)
  to   space 40960K,   0% used [0x00000000c1200000, 0x00000000c1200000, 0x00000000c3a00000)
 concurrent mark-sweep generation total 819200K, used 167658K [0x00000000c3a00000, 0x00000000f5a00000, 0x00000000f5a00000)
 concurrent-mark-sweep perm gen total 21248K, used 4869K [0x00000000f5a00000, 0x00000000f6ec0000, 0x0000000100000000)
